biome_id,x,z,surface_y,is_block_coord
minecraft:old_growth_spruce_taiga,-1956,-308,60,true
minecraft:old_growth_spruce_taiga,-1960,-304,60,true
minecraft:old_growth_spruce_taiga,-1964,-300,60,true
minecraft:old_growth_spruce_taiga,-1968,-296,60,true
minecraft:old_growth_spruce_taiga,-1972,-292,60,true
minecraft:old_growth_spruce_taiga,-1956,-304,60,true
minecraft:old_growth_spruce_taiga,-1960,-300,60,true
minecraft:old_growth_spruce_taiga,-1964,-296,60,true
minecraft:old_growth_spruce_taiga,-1968,-292,60,true
minecraft:old_growth_spruce_taiga,-1960,-296,60,true
minecraft:old_growth_spruce_taiga,-1964,-292,60,true
minecraft:old_growth_spruce_taiga,-1960,-292,60,true
minecraft:old_growth_spruce_taiga,-1956,-292,60,true
minecraft:old_growth_spruce_taiga,-1952,-292,60,true
minecraft:taiga,1648,-332,60,true
minecraft:old_growth_pine_taiga,-1624,-324,60,true
minecraft:old_growth_pine_taiga,-1624,-320,60,true
minecraft:old_growth_pine_taiga,-1628,-320,60,true
minecraft:old_growth_pine_taiga,-1632,-320,60,true
minecraft:old_growth_pine_taiga,-1628,-316,60,true
minecraft:old_growth_pine_taiga,-1636,-320,60,true
minecraft:old_growth_pine_taiga,-1632,-316,60,true
minecraft:old_growth_pine_taiga,-1640,-320,60,true
minecraft:old_growth_pine_taiga,-1636,-316,60,true
minecraft:old_growth_pine_taiga,-1632,-312,60,true
minecraft:old_growth_pine_taiga,-1644,-320,60,true
minecraft:old_growth_pine_taiga,-1640,-316,60,true
minecraft:old_growth_pine_taiga,-1636,-312,60,true
minecraft:old_growth_pine_taiga,-1632,-308,60,true
minecraft:old_growth_pine_taiga,-1648,-320,60,true
minecraft:old_growth_pine_taiga,-1644,-316,60,true
minecraft:old_growth_pine_taiga,-1640,-312,60,true
minecraft:old_growth_pine_taiga,-1636,-308,60,true
minecraft:old_growth_pine_taiga,-1628,-308,60,true
minecraft:old_growth_pine_taiga,-1632,-304,60,true
minecraft:old_growth_pine_taiga,-1648,-316,60,true
minecraft:old_growth_pine_taiga,-1644,-312,60,true
minecraft:old_growth_pine_taiga,-1640,-308,60,true
minecraft:old_growth_pine_taiga,-1636,-304,60,true
minecraft:old_growth_pine_taiga,-1628,-304,60,true
minecraft:old_growth_pine_taiga,-1632,-300,60,true
minecraft:old_growth_pine_taiga,-1648,-312,60,true
minecraft:old_growth_pine_taiga,-1644,-308,60,true
minecraft:old_growth_pine_taiga,-1640,-304,60,true
minecraft:old_growth_pine_taiga,-1636,-300,60,true
minecraft:old_growth_pine_taiga,-1624,-304,60,true
minecraft:old_growth_pine_taiga,-1628,-300,60,true
minecraft:old_growth_pine_taiga,-1632,-296,60,true
minecraft:old_growth_pine_taiga,-1652,-312,60,true
minecraft:old_growth_pine_taiga,-1648,-308,60,true
minecraft:old_growth_pine_taiga,-1644,-304,60,true
minecraft:old_growth_pine_taiga,-1640,-300,60,true
minecraft:old_growth_pine_taiga,-1636,-296,60,true
minecraft:old_growth_pine_taiga,-1624,-300,60,true
minecraft:old_growth_pine_taiga,-1628,-296,60,true
minecraft:old_growth_pine_taiga,-1632,-292,60,true
minecraft:old_growth_pine_taiga,-1652,-308,60,true
minecraft:old_growth_pine_taiga,-1648,-304,60,true
minecraft:old_growth_pine_taiga,-1644,-300,60,true
minecraft:old_growth_pine_taiga,-1640,-296,60,true
minecraft:old_growth_pine_taiga,-1636,-292,60,true
minecraft:old_growth_pine_taiga,-1620,-300,60,true
minecraft:old_growth_pine_taiga,-1624,-296,60,true
minecraft:old_growth_pine_taiga,-1628,-292,60,true
minecraft:old_growth_pine_taiga,-1632,-288,60,true
minecraft:old_growth_pine_taiga,-1636,-288,60,true
minecraft:old_growth_pine_taiga,-1620,-296,60,true
minecraft:old_growth_pine_taiga,-1624,-292,60,true
minecraft:old_growth_pine_taiga,-1628,-288,60,true
minecraft:old_growth_pine_taiga,-1632,-284,60,true
minecraft:old_growth_pine_taiga,-1616,-296,60,true
minecraft:old_growth_pine_taiga,-1620,-292,60,true
minecraft:old_growth_pine_taiga,-1624,-288,60,true
minecraft:old_growth_pine_taiga,-1628,-284,60,true
minecraft:old_growth_pine_taiga,-1612,-296,60,true
minecraft:old_growth_pine_taiga,-1616,-292,60,true
minecraft:old_growth_pine_taiga,-1620,-288,60,true
minecraft:old_growth_pine_taiga,-1624,-284,60,true
minecraft:old_growth_pine_taiga,-1608,-296,60,true
minecraft:old_growth_pine_taiga,-1612,-292,60,true
minecraft:old_growth_pine_taiga,-1616,-288,60,true
minecraft:old_growth_pine_taiga,-1620,-284,60,true
minecraft:old_growth_pine_taiga,-1616,-284,60,true
minecraft:old_growth_pine_taiga,-1620,-280,60,true
minecraft:old_growth_pine_taiga,-1612,-284,60,true
minecraft:old_growth_pine_taiga,-1616,-280,60,true
minecraft:old_growth_pine_taiga,-1612,-280,60,true
minecraft:old_growth_pine_taiga,-1616,-276,60,true
minecraft:old_growth_pine_taiga,-1608,-280,60,true
minecraft:old_growth_pine_taiga,-1612,-276,60,true
minecraft:old_growth_pine_taiga,-1616,-272,60,true
minecraft:old_growth_pine_taiga,-1608,-276,60,true
minecraft:old_growth_pine_taiga,-1612,-272,60,true
minecraft:old_growth_pine_taiga,-1608,-272,60,true
minecraft:old_growth_pine_taiga,-1612,-268,60,true
minecraft:old_growth_pine_taiga,-1608,-268,60,true
minecraft:taiga,1652,-324,60,true
minecraft:taiga,1656,-324,60,true
minecraft:taiga,1660,-324,60,true
minecraft:swamp,1168,-312,60,true
minecraft:taiga,1996,-308,60,true
minecraft:taiga,2000,-308,60,true
minecraft:taiga,1996,-304,64,true
minecraft:taiga,2004,-308,60,true
minecraft:taiga,2008,-308,60,true
minecraft:taiga,2012,-308,60,true
minecraft:old_growth_pine_taiga,-1760,-300,60,true
minecraft:old_growth_pine_taiga,-1756,-300,60,true
minecraft:old_growth_pine_taiga,-1760,-296,60,true
minecraft:old_growth_pine_taiga,-1756,-296,60,true
minecraft:old_growth_pine_taiga,-1764,-296,60,true
minecraft:old_growth_pine_taiga,-1760,-292,60,true
minecraft:old_growth_pine_taiga,-1752,-296,60,true
minecraft:old_growth_pine_taiga,-1756,-292,60,true
minecraft:old_growth_pine_taiga,-1764,-292,60,true
minecraft:old_growth_pine_taiga,-1760,-288,60,true
minecraft:old_growth_pine_taiga,-1748,-296,60,true
minecraft:old_growth_pine_taiga,-1752,-292,60,true
minecraft:old_growth_pine_taiga,-1756,-288,60,true
minecraft:old_growth_pine_taiga,-1764,-288,60,true
minecraft:old_growth_pine_taiga,-1744,-296,60,true
minecraft:old_growth_pine_taiga,-1748,-300,60,true
minecraft:old_growth_pine_taiga,-1748,-292,60,true
minecraft:old_growth_pine_taiga,-1752,-288,60,true
minecraft:old_growth_pine_taiga,-1756,-284,60,true
minecraft:old_growth_pine_taiga,-1764,-284,60,true
minecraft:old_growth_pine_taiga,-1744,-292,60,true
minecraft:old_growth_pine_taiga,-1748,-288,60,true
minecraft:old_growth_pine_taiga,-1752,-284,60,true
minecraft:old_growth_pine_taiga,-1740,-292,60,true
minecraft:old_growth_pine_taiga,-1744,-288,60,true
minecraft:old_growth_pine_taiga,-1748,-284,60,true
minecraft:old_growth_pine_taiga,-1752,-280,60,true
minecraft:old_growth_pine_taiga,-1736,-292,60,true
minecraft:old_growth_pine_taiga,-1740,-288,60,true
minecraft:old_growth_pine_taiga,-1744,-284,60,true
minecraft:old_growth_pine_taiga,-1748,-280,60,true
minecraft:old_growth_pine_taiga,-1732,-292,60,true
minecraft:old_growth_pine_taiga,-1736,-288,60,true
minecraft:old_growth_pine_taiga,-1740,-284,60,true
minecraft:old_growth_pine_taiga,-1744,-280,60,true
minecraft:old_growth_pine_taiga,-1748,-276,60,true
minecraft:old_growth_pine_taiga,-1728,-292,60,true
minecraft:old_growth_pine_taiga,-1732,-288,60,true
minecraft:old_growth_pine_taiga,-1736,-284,64,true
minecraft:old_growth_pine_taiga,-1740,-280,60,true
minecraft:old_growth_pine_taiga,-1724,-292,60,true
minecraft:old_growth_pine_taiga,-1728,-288,60,true
minecraft:old_growth_pine_taiga,-1732,-284,64,true
minecraft:old_growth_pine_taiga,-1736,-280,60,true
minecraft:old_growth_pine_taiga,-1720,-292,60,true
minecraft:old_growth_pine_taiga,-1724,-296,60,true
minecraft:old_growth_pine_taiga,-1724,-288,60,true
minecraft:old_growth_pine_taiga,-1728,-284,60,true
minecraft:old_growth_pine_taiga,-1732,-280,60,true
minecraft:old_growth_pine_taiga,-1736,-276,60,true
minecraft:old_growth_pine_taiga,-1716,-292,60,true
minecraft:old_growth_pine_taiga,-1720,-296,60,true
minecraft:old_growth_pine_taiga,-1720,-288,60,true
minecraft:old_growth_pine_taiga,-1724,-284,60,true
minecraft:old_growth_pine_taiga,-1728,-280,64,true
minecraft:old_growth_pine_taiga,-1732,-276,60,true
minecraft:old_growth_pine_taiga,-1712,-292,60,true
minecraft:old_growth_pine_taiga,-1716,-296,60,true
minecraft:old_growth_pine_taiga,-1716,-288,60,true
minecraft:old_growth_pine_taiga,-1720,-284,60,true
minecraft:old_growth_pine_taiga,-1724,-280,60,true
minecraft:old_growth_pine_taiga,-1728,-276,60,true
minecraft:old_growth_pine_taiga,-1732,-272,60,true
minecraft:old_growth_pine_taiga,-1708,-292,60,true
minecraft:old_growth_pine_taiga,-1712,-296,60,true
minecraft:old_growth_pine_taiga,-1712,-288,60,true
minecraft:old_growth_pine_taiga,-1716,-300,60,true
minecraft:old_growth_pine_taiga,-1716,-284,60,true
minecraft:old_growth_pine_taiga,-1720,-280,60,true
minecraft:old_growth_pine_taiga,-1724,-276,60,true
minecraft:old_growth_pine_taiga,-1728,-272,60,true
minecraft:old_growth_pine_taiga,-1704,-292,60,true
minecraft:old_growth_pine_taiga,-1708,-296,60,true
minecraft:old_growth_pine_taiga,-1708,-288,60,true
minecraft:old_growth_pine_taiga,-1712,-300,60,true
minecraft:old_growth_pine_taiga,-1712,-284,60,true
minecraft:old_growth_pine_taiga,-1716,-280,60,true
minecraft:old_growth_pine_taiga,-1720,-276,60,true
minecraft:old_growth_pine_taiga,-1724,-272,60,true
minecraft:old_growth_pine_taiga,-1728,-268,60,true
minecraft:old_growth_pine_taiga,-1704,-296,60,true
minecraft:old_growth_pine_taiga,-1704,-288,60,true
minecraft:old_growth_pine_taiga,-1708,-284,60,true
minecraft:old_growth_pine_taiga,-1712,-280,60,true
minecraft:old_growth_pine_taiga,-1716,-276,60,true
minecraft:old_growth_pine_taiga,-1720,-272,60,true
minecraft:old_growth_pine_taiga,-1724,-268,60,true
minecraft:old_growth_pine_taiga,-1700,-288,60,true
minecraft:old_growth_pine_taiga,-1704,-284,60,true
minecraft:old_growth_pine_taiga,-1708,-280,60,true
minecraft:old_growth_pine_taiga,-1712,-276,60,true
minecraft:old_growth_pine_taiga,-1716,-272,60,true
minecraft:old_growth_pine_taiga,-1720,-268,60,true
minecraft:old_growth_pine_taiga,-1700,-284,60,true
minecraft:old_growth_pine_taiga,-1704,-280,60,true
minecraft:old_growth_pine_taiga,-1708,-276,60,true
minecraft:old_growth_pine_taiga,-1712,-272,60,true
minecraft:old_growth_pine_taiga,-1716,-268,60,true
minecraft:old_growth_pine_taiga,-1720,-264,60,true
minecraft:old_growth_pine_taiga,-1696,-284,60,true
minecraft:old_growth_pine_taiga,-1700,-280,60,true
minecraft:old_growth_pine_taiga,-1704,-276,60,true
minecraft:old_growth_pine_taiga,-1708,-272,60,true
minecraft:old_growth_pine_taiga,-1712,-268,60,true
minecraft:old_growth_pine_taiga,-1716,-264,60,true
minecraft:old_growth_pine_taiga,-1720,-260,60,true
minecraft:old_growth_pine_taiga,-1700,-276,60,true
minecraft:old_growth_pine_taiga,-1708,-268,60,true
minecraft:old_growth_pine_taiga,-1712,-264,60,true
minecraft:old_growth_pine_taiga,-1716,-260,60,true
minecraft:old_growth_pine_taiga,-1720,-256,60,true
minecraft:old_growth_pine_taiga,-1712,-260,60,true
minecraft:old_growth_pine_taiga,-1716,-256,60,true
minecraft:old_growth_pine_taiga,-1720,-252,60,true
minecraft:old_growth_pine_taiga,-1712,-256,60,true
minecraft:old_growth_pine_taiga,-1716,-252,60,true
minecraft:forest,-1296,-292,60,true
minecraft:plains,-1196,-288,60,true
minecraft:plains,-1196,-284,60,true
minecraft:plains,-1200,-284,60,true
minecraft:plains,-1200,-280,60,true
minecraft:plains,-1204,-280,60,true
minecraft:plains,-1200,-276,60,true
minecraft:plains,-1208,-280,60,true
minecraft:plains,-1204,-276,60,true
minecraft:plains,-1196,-276,60,true
minecraft:plains,-1212,-280,60,true
minecraft:plains,-1208,-284,60,true
minecraft:plains,-1208,-276,60,true
minecraft:plains,-1196,-272,60,true
minecraft:plains,-1216,-280,60,true
minecraft:plains,-1212,-284,60,true
minecraft:plains,-1212,-276,60,true
minecraft:plains,-1208,-272,60,true
minecraft:plains,-1220,-280,60,true
minecraft:plains,-1216,-276,60,true
minecraft:plains,-1212,-272,60,true
minecraft:plains,-1216,-272,60,true
minecraft:plains,-1220,-272,60,true
minecraft:plains,-1216,-268,60,true
minecraft:forest,124,-288,60,true
minecraft:taiga,1980,-288,60,true
minecraft:taiga,1980,-284,64,true
minecraft:taiga,1976,-284,60,true
minecraft:taiga,1984,-284,64,true
minecraft:taiga,1980,-280,64,true
minecraft:taiga,1972,-284,60,true
minecraft:taiga,1976,-280,64,true
minecraft:taiga,1984,-280,64,true
minecraft:taiga,1980,-276,64,true
minecraft:taiga,1968,-284,60,true
minecraft:taiga,1972,-280,64,true
minecraft:taiga,1976,-276,64,true
minecraft:taiga,1988,-280,64,true
minecraft:taiga,1984,-276,64,true
minecraft:taiga,1980,-272,64,true
minecraft:taiga,1964,-284,60,true
minecraft:taiga,1968,-280,64,true
minecraft:taiga,1972,-276,64,true
minecraft:taiga,1976,-272,64,true
minecraft:taiga,1988,-276,64,true
minecraft:taiga,1984,-272,64,true
minecraft:taiga,1980,-268,64,true
minecraft:taiga,1964,-280,64,true
minecraft:taiga,1968,-276,64,true
minecraft:taiga,1972,-272,64,true
minecraft:taiga,1976,-268,64,true
minecraft:taiga,1992,-276,64,true
minecraft:taiga,1988,-272,64,true
minecraft:taiga,1984,-268,64,true
minecraft:taiga,1960,-280,60,true
minecraft:taiga,1964,-276,64,true
minecraft:taiga,1968,-272,64,true
minecraft:taiga,1972,-268,64,true
minecraft:taiga,1992,-272,64,true
minecraft:taiga,1988,-268,64,true
minecraft:taiga,1960,-276,60,true
minecraft:taiga,1964,-272,64,true
minecraft:taiga,1968,-268,64,true
minecraft:taiga,1972,-264,64,true
minecraft:taiga,1996,-272,64,true
minecraft:taiga,1992,-268,64,true
minecraft:taiga,1960,-272,64,true
minecraft:taiga,1964,-268,64,true
minecraft:taiga,1968,-264,64,true
minecraft:taiga,1956,-272,60,true
minecraft:taiga,1960,-268,64,true
minecraft:taiga,1964,-264,64,true
minecraft:taiga,1968,-260,64,true
minecraft:taiga,1956,-268,64,true
minecraft:taiga,1960,-264,64,true
minecraft:taiga,1964,-260,64,true
minecraft:taiga,1952,-268,60,true
minecraft:taiga,1956,-264,64,true
minecraft:taiga,1960,-260,64,true
minecraft:taiga,1964,-256,64,true
minecraft:taiga,1956,-260,64,true
minecraft:taiga,1960,-256,64,true
minecraft:taiga,1956,-256,64,true
minecraft:taiga,1960,-252,64,true
minecraft:taiga,1952,-256,64,true
minecraft:taiga,1956,-252,64,true
minecraft:taiga,1948,-256,64,true
minecraft:taiga,1952,-252,64,true
minecraft:taiga,1956,-248,64,true
minecraft:taiga,1944,-256,64,true
minecraft:taiga,1948,-252,64,true
minecraft:taiga,1952,-248,64,true
minecraft:taiga,1944,-252,64,true
minecraft:taiga,1948,-248,64,true
minecraft:taiga,1952,-244,64,true
minecraft:taiga,1944,-248,64,true
minecraft:taiga,1948,-244,64,true
minecraft:taiga,1940,-248,64,true
minecraft:taiga,1944,-244,64,true
minecraft:taiga,1940,-244,64,true
minecraft:taiga,1944,-240,64,true
minecraft:taiga,1936,-244,64,true
minecraft:taiga,1940,-240,64,true
minecraft:taiga,1936,-240,64,true
minecraft:taiga,1940,-236,60,true
minecraft:taiga,1932,-240,60,true
minecraft:taiga,1936,-236,60,true
minecraft:taiga,1940,-232,60,true
minecraft:taiga,1932,-236,60,true
minecraft:windswept_forest,1404,-284,76,true
minecraft:windswept_forest,1404,-280,72,true
minecraft:windswept_forest,1400,-280,72,true
minecraft:windswept_forest,1408,-280,72,true
minecraft:windswept_forest,1404,-276,76,true
minecraft:windswept_forest,1400,-276,72,true
minecraft:windswept_forest,1400,-272,72,true
minecraft:windswept_forest,1396,-272,72,true
minecraft:windswept_forest,1400,-268,68,true
minecraft:windswept_forest,1392,-272,76,true
minecraft:windswept_forest,1396,-268,68,true
minecraft:windswept_forest,1388,-272,76,true
minecraft:windswept_forest,1392,-268,68,true
minecraft:windswept_forest,1396,-264,68,true
minecraft:windswept_forest,1384,-272,80,true
minecraft:windswept_forest,1388,-268,68,true
minecraft:windswept_forest,1392,-264,68,true
minecraft:windswept_forest,1396,-260,64,true
minecraft:windswept_forest,1380,-272,84,true
minecraft:windswept_forest,1384,-276,80,true
minecraft:windswept_forest,1384,-268,76,true
minecraft:windswept_forest,1388,-264,64,true
minecraft:windswept_forest,1392,-260,64,true
minecraft:windswept_forest,1376,-272,84,true
minecraft:windswept_forest,1380,-268,100,true
minecraft:windswept_forest,1384,-264,64,true
minecraft:windswept_forest,1388,-260,64,true
minecraft:windswept_forest,1392,-256,64,true
minecraft:windswept_forest,1376,-276,80,true
minecraft:windswept_forest,1376,-268,100,true
minecraft:windswept_forest,1380,-264,108,true
minecraft:windswept_forest,1384,-260,64,true
minecraft:windswept_forest,1388,-256,64,true
minecraft:windswept_forest,1376,-280,80,true
minecraft:windswept_forest,1372,-268,96,true
minecraft:windswept_forest,1376,-264,108,true
minecraft:windswept_forest,1380,-260,68,true
minecraft:windswept_forest,1384,-256,64,true
minecraft:windswept_forest,1368,-268,100,true
minecraft:windswept_forest,1372,-264,108,true
minecraft:windswept_forest,1376,-260,96,true
minecraft:windswept_forest,1380,-256,68,true
minecraft:windswept_forest,1368,-264,108,true
minecraft:windswept_forest,1372,-260,104,true
minecraft:windswept_forest,1376,-256,96,true
minecraft:windswept_forest,1364,-264,108,true
minecraft:windswept_forest,1368,-260,108,true
minecraft:windswept_forest,1372,-256,100,true
minecraft:windswept_forest,1364,-260,108,true
minecraft:windswept_forest,1368,-256,104,true
minecraft:windswept_forest,1372,-252,96,true
minecraft:windswept_forest,1360,-260,112,true
minecraft:windswept_forest,1364,-256,108,true
minecraft:windswept_forest,1368,-252,100,true
minecraft:windswept_forest,1360,-256,112,true
minecraft:windswept_forest,1364,-252,108,true
minecraft:windswept_forest,1360,-252,108,true
minecraft:windswept_forest,1364,-248,108,true
minecraft:windswept_forest,1356,-252,112,true
minecraft:windswept_forest,1360,-248,108,true
minecraft:windswept_forest,1352,-252,112,true
minecraft:windswept_forest,1356,-248,112,true
minecraft:windswept_forest,1348,-252,100,true
minecraft:windswept_forest,1352,-248,112,true
minecraft:windswept_forest,1348,-248,92,true
minecraft:windswept_forest,1344,-248,96,true
minecraft:windswept_forest,1348,-244,80,true
minecraft:windswept_forest,1344,-244,96,true
minecraft:old_growth_pine_taiga,-1772,-280,60,true
minecraft:old_growth_pine_taiga,-1768,-280,60,true
minecraft:flower_forest,-800,-272,96,true
minecraft:flower_forest,-796,-268,96,true
minecraft:flower_forest,-796,-264,96,true
minecraft:swamp,352,-256,60,true
minecraft:old_growth_birch_forest,376,-256,64,true
minecraft:old_growth_birch_forest,380,-256,64,true
minecraft:old_growth_birch_forest,376,-252,60,true
minecraft:old_growth_birch_forest,384,-256,64,true
minecraft:old_growth_birch_forest,380,-252,64,true
minecraft:old_growth_birch_forest,372,-252,60,true
minecraft:old_growth_birch_forest,376,-248,60,true
minecraft:old_growth_birch_forest,388,-256,60,true
minecraft:old_growth_birch_forest,384,-252,60,true
minecraft:old_growth_birch_forest,380,-248,60,true
minecraft:old_growth_birch_forest,372,-248,60,true
minecraft:old_growth_birch_forest,376,-244,60,true
minecraft:old_growth_birch_forest,388,-252,60,true
minecraft:old_growth_birch_forest,384,-248,60,true
minecraft:old_growth_birch_forest,380,-244,60,true
minecraft:old_growth_birch_forest,376,-240,60,true
minecraft:old_growth_birch_forest,392,-252,60,true
minecraft:old_growth_birch_forest,384,-244,60,true
minecraft:old_growth_birch_forest,380,-240,60,true
minecraft:old_growth_birch_forest,376,-236,60,true
minecraft:old_growth_birch_forest,384,-240,60,true
minecraft:old_growth_birch_forest,380,-236,60,true
minecraft:old_growth_birch_forest,376,-232,60,true
minecraft:old_growth_birch_forest,380,-232,60,true
minecraft:swamp,360,-252,64,true
minecraft:forest,-296,-244,60,true
minecraft:forest,-292,-244,60,true
minecraft:forest,-296,-240,60,true
minecraft:forest,-292,-240,60,true
minecraft:forest,-296,-236,60,true
minecraft:forest,-288,-240,60,true
minecraft:forest,-292,-236,60,true
minecraft:forest,-300,-236,60,true
minecraft:forest,-296,-232,60,true
minecraft:forest,-288,-236,60,true
minecraft:forest,-292,-232,60,true
minecraft:forest,-300,-232,60,true
minecraft:forest,-296,-228,60,true
minecraft:forest,-288,-232,60,true
minecraft:forest,-300,-228,60,true
minecraft:forest,-300,-224,60,true
minecraft:forest,-304,-224,60,true
minecraft:forest,-304,-220,60,true
minecraft:old_growth_birch_forest,368,-228,60,true
minecraft:old_growth_birch_forest,372,-228,60,true
minecraft:taiga,1320,-224,60,true
minecraft:taiga,1324,-224,60,true
minecraft:taiga,1320,-220,60,true
minecraft:taiga,1324,-220,60,true
minecraft:taiga,1316,-220,60,true
minecraft:taiga,1932,-224,60,true
minecraft:taiga,656,-216,60,true
minecraft:taiga,1332,-216,60,true
minecraft:taiga,1336,-216,60,true
minecraft:taiga,660,-212,60,true
minecraft:taiga,660,-208,60,true
minecraft:taiga,656,-208,60,true
minecraft:flower_forest,-732,-208,100,true
minecraft:taiga,1316,-208,60,true
minecraft:taiga,1316,-204,60,true
minecraft:taiga,1312,-204,60,true
minecraft:birch_forest,-1552,-200,68,true
minecraft:birch_forest,-1548,-200,68,true
minecraft:birch_forest,-1552,-196,68,true
minecraft:birch_forest,-1548,-196,68,true
minecraft:birch_forest,-1552,-192,68,true
minecraft:birch_forest,-1556,-192,68,true
minecraft:birch_forest,-1552,-188,68,true
minecraft:birch_forest,-1560,-192,68,true
minecraft:birch_forest,-1556,-188,68,true
minecraft:birch_forest,-1552,-184,68,true
minecraft:birch_forest,-1564,-192,68,true
minecraft:birch_forest,-1560,-188,72,true
minecraft:birch_forest,-1556,-184,68,true
minecraft:birch_forest,-1552,-180,68,true
minecraft:birch_forest,-1568,-192,68,true
minecraft:birch_forest,-1564,-188,72,true
minecraft:birch_forest,-1560,-184,68,true
minecraft:birch_forest,-1556,-180,68,true
minecraft:birch_forest,-1568,-188,68,true
minecraft:birch_forest,-1564,-184,72,true
minecraft:birch_forest,-1560,-180,68,true
minecraft:birch_forest,-1556,-176,68,true
minecraft:birch_forest,-1568,-184,68,true
minecraft:birch_forest,-1564,-180,72,true
minecraft:birch_forest,-1560,-176,68,true
minecraft:birch_forest,-1572,-184,72,true
minecraft:birch_forest,-1568,-180,72,true
minecraft:birch_forest,-1564,-176,72,true
minecraft:birch_forest,-1572,-180,72,true
minecraft:birch_forest,-1568,-176,72,true
minecraft:birch_forest,-1576,-180,72,true
minecraft:birch_forest,-1572,-176,72,true
minecraft:birch_forest,-1568,-172,72,true
minecraft:birch_forest,-1576,-176,72,true
minecraft:birch_forest,-1572,-172,72,true
minecraft:birch_forest,-1576,-172,72,true
minecraft:birch_forest,-1572,-168,72,true
minecraft:birch_forest,-1576,-168,72,true
minecraft:birch_forest,-1572,-164,72,true
minecraft:birch_forest,-1580,-168,72,true
minecraft:birch_forest,-1576,-164,72,true
minecraft:birch_forest,-1572,-160,72,true
minecraft:birch_forest,-1584,-168,72,true
minecraft:birch_forest,-1580,-164,72,true
minecraft:birch_forest,-1576,-160,68,true
minecraft:birch_forest,-1584,-164,72,true
minecraft:birch_forest,-1580,-160,60,true
minecraft:birch_forest,-1576,-156,64,true
minecraft:birch_forest,-1580,-156,60,true
minecraft:birch_forest,-1576,-152,64,true
minecraft:birch_forest,-1584,-156,60,true
minecraft:birch_forest,-1580,-152,64,true
minecraft:birch_forest,-1584,-152,64,true
minecraft:birch_forest,-1580,-148,68,true
minecraft:birch_forest,-1588,-152,60,true
minecraft:birch_forest,-1584,-148,68,true
minecraft:birch_forest,-1592,-152,68,true
minecraft:birch_forest,-1588,-148,68,true
minecraft:birch_forest,-1592,-148,68,true
minecraft:birch_forest,-1588,-144,68,true
minecraft:birch_forest,-1596,-148,68,true
minecraft:birch_forest,-1592,-144,68,true
minecraft:birch_forest,-1596,-144,64,true
minecraft:birch_forest,-1592,-140,64,true
minecraft:birch_forest,-1596,-140,64,true
minecraft:birch_forest,-1600,-140,64,true
minecraft:old_growth_spruce_taiga,-2004,-196,60,true
minecraft:old_growth_spruce_taiga,-1996,-196,60,true
minecraft:old_growth_spruce_taiga,-1996,-192,60,true
minecraft:old_growth_spruce_taiga,-2000,-192,60,true
minecraft:taiga,-1572,-192,68,true
minecraft:taiga,-1572,-188,68,true
minecraft:taiga,-1576,-188,68,true
minecraft:taiga,-1580,-188,68,true
minecraft:taiga,-1576,-184,68,true
minecraft:taiga,-1580,-184,76,true
minecraft:taiga,-1584,-184,68,true
minecraft:taiga,-1580,-180,72,true
minecraft:taiga,-1588,-184,68,true
minecraft:taiga,-1584,-180,72,true
minecraft:taiga,-1580,-176,72,true
minecraft:taiga,-1588,-180,68,true
minecraft:taiga,-1584,-176,72,true
minecraft:taiga,-1580,-172,72,true
minecraft:taiga,-1592,-180,68,true
minecraft:taiga,-1588,-176,72,true
minecraft:taiga,-1584,-172,72,true
minecraft:taiga,-1592,-176,72,true
minecraft:taiga,-1588,-172,72,true
minecraft:taiga,-1596,-176,72,true
minecraft:taiga,-1592,-172,72,true
minecraft:taiga,-1588,-168,72,true
minecraft:taiga,-1596,-172,72,true
minecraft:taiga,-1592,-168,72,true
minecraft:taiga,-1588,-164,72,true
minecraft:taiga,-1596,-168,72,true
minecraft:taiga,-1592,-164,72,true
minecraft:taiga,-1588,-160,60,true
minecraft:taiga,-1596,-164,72,true
minecraft:taiga,-1592,-160,68,true
minecraft:taiga,-1584,-160,60,true
minecraft:taiga,-1588,-156,60,true
minecraft:taiga,-1600,-164,72,true
minecraft:taiga,-1596,-160,68,true
minecraft:taiga,-1592,-156,68,true
minecraft:taiga,-1604,-164,68,true
minecraft:taiga,-1600,-160,68,true
minecraft:taiga,-1596,-156,68,true
minecraft:taiga,-1604,-160,68,true
minecraft:taiga,-1600,-156,68,true
minecraft:taiga,-1596,-152,68,true
minecraft:taiga,-1608,-160,68,true
minecraft:taiga,-1604,-156,68,true
minecraft:taiga,-1600,-152,68,true
minecraft:taiga,-1608,-156,68,true
minecraft:taiga,-1604,-152,68,true
minecraft:taiga,-1600,-148,64,true
minecraft:taiga,-1608,-152,68,true
minecraft:taiga,-1604,-148,64,true
minecraft:taiga,-1600,-144,64,true
minecraft:taiga,-1612,-152,64,true
minecraft:taiga,-1608,-148,64,true
minecraft:taiga,-1604,-144,64,true
minecraft:taiga,-1612,-148,64,true
minecraft:taiga,-1608,-144,64,true
minecraft:taiga,-1604,-140,64,true
minecraft:taiga,-1612,-144,64,true
minecraft:taiga,-1608,-140,60,true
minecraft:taiga,-1604,-136,60,true
minecraft:taiga,-1612,-140,64,true
minecraft:taiga,-1608,-136,60,true
minecraft:taiga,-1612,-136,60,true
minecraft:taiga,-1608,-132,60,true
minecraft:taiga,-1616,-136,60,true
